id,product_id,ingredient_id,created_at,updated_at
4014,2859,2288,2024-05-02 10:49:38.695712,
4015,943,2288,2024-05-02 10:49:38.695712,
4016,946,2288,2024-05-02 10:49:38.695712,
4017,1939,2288,2024-05-02 10:49:38.695712,
4018,1733,2288,2024-05-02 10:49:38.695712,
4019,1934,2288,2024-05-02 10:49:38.695712,
4020,1715,2587,2024-05-02 10:49:38.695712,
4021,1849,2322,2024-05-02 10:49:38.695712,
4022,1848,2322,2024-05-02 10:49:38.695712,
4023,1846,2322,2024-05-02 10:49:38.695712,
4024,1839,2322,2024-05-02 10:49:38.695712,
4025,1845,2322,2024-05-02 10:49:38.695712,
4026,1928,2322,2024-05-02 10:49:38.695712,
4027,1927,2322,2024-05-02 10:49:38.695712,
4028,2627,2322,2024-05-02 10:49:38.695712,
4029,2629,2322,2024-05-02 10:49:38.695712,
4030,2626,2322,2024-05-02 10:49:38.695712,
4031,2622,2322,2024-05-02 10:49:38.695712,
4032,2624,2322,2024-05-02 10:49:38.695712,
4033,2628,2322,2024-05-02 10:49:38.695712,
4034,2592,935,2024-05-02 10:49:38.695712,
4035,1777,935,2024-05-02 10:49:38.695712,
4036,1307,935,2024-05-02 10:49:38.695712,
4037,1298,935,2024-05-02 10:49:38.695712,
4038,1771,935,2024-05-02 10:49:38.695712,
4039,1776,935,2024-05-02 10:49:38.695712,
4040,1770,935,2024-05-02 10:49:38.695712,
4041,1306,935,2024-05-02 10:49:38.695712,
4042,1947,935,2024-05-02 10:49:38.695712,
4043,1775,935,2024-05-02 10:49:38.695712,
4044,1296,935,2024-05-02 10:49:38.695712,
4045,1297,935,2024-05-02 10:49:38.695712,
4046,457,935,2024-05-02 10:49:38.695712,
4047,444,935,2024-05-02 10:49:38.695712,
4048,1828,2408,2024-05-02 10:49:38.695712,
4049,1824,2408,2024-05-02 10:49:38.695712,
4050,1826,2408,2024-05-02 10:49:38.695712,
4051,1830,2408,2024-05-02 10:49:38.695712,
4052,2462,1024,2024-05-02 10:49:38.695712,
4053,2461,1024,2024-05-02 10:49:38.695712,
4054,1830,864,2024-05-02 10:49:38.695712,
4055,1826,864,2024-05-02 10:49:38.695712,
4056,1824,864,2024-05-02 10:49:38.695712,
4057,1828,864,2024-05-02 10:49:38.695712,
4058,1828,1114,2024-05-02 10:49:38.695712,
4059,1830,1114,2024-05-02 10:49:38.695712,
4060,1826,1114,2024-05-02 10:49:38.695712,
4061,1824,1114,2024-05-02 10:49:38.695712,
4062,2461,268,2024-05-02 10:49:38.695712,
4063,2463,268,2024-05-02 10:49:38.695712,
4064,2462,268,2024-05-02 10:49:38.695712,
4065,1837,168,2024-05-02 10:49:38.695712,
4066,1845,168,2024-05-02 10:49:38.695712,
4067,1844,168,2024-05-02 10:49:38.695712,
4068,1848,168,2024-05-02 10:49:38.695712,
4069,1839,168,2024-05-02 10:49:38.695712,
4070,1824,1967,2024-05-02 10:49:38.695712,
4071,1828,1967,2024-05-02 10:49:38.695712,
4072,2444,276,2024-05-02 10:49:38.695712,
4073,1830,159,2024-05-02 10:49:38.695712,
4074,2441,1464,2024-05-02 10:49:38.695712,
4075,2442,1464,2024-05-02 10:49:38.695712,
4076,2461,1494,2024-05-02 10:49:38.695712,
4077,2463,1494,2024-05-02 10:49:38.695712,
4078,2462,1494,2024-05-02 10:49:38.695712,
4079,2461,1359,2024-05-02 10:49:38.695712,
4080,2463,1359,2024-05-02 10:49:38.695712,
4081,2462,1359,2024-05-02 10:49:38.695712,
4082,1824,1359,2024-05-02 10:49:38.695712,
4083,1824,959,2024-05-02 10:49:38.695712,
4084,1826,959,2024-05-02 10:49:38.695712,
4085,2461,1297,2024-05-02 10:49:38.695712,
4086,2463,1297,2024-05-02 10:49:38.695712,
4087,2462,1297,2024-05-02 10:49:38.695712,
4088,2462,1293,2024-05-02 10:49:38.695712,
4089,2463,1293,2024-05-02 10:49:38.695712,
4090,2461,1293,2024-05-02 10:49:38.695712,
4091,1828,1183,2024-05-02 10:49:38.695712,
4092,1830,1183,2024-05-02 10:49:38.695712,
4093,1826,1183,2024-05-02 10:49:38.695712,
4094,1824,1183,2024-05-02 10:49:38.695712,
4095,1836,1183,2024-05-02 10:49:38.695712,
4096,2463,286,2024-05-02 10:49:38.695712,
4097,2462,1417,2024-05-02 10:49:38.695712,
4098,2621,517,2024-05-02 10:49:38.695712,
4099,2623,517,2024-05-02 10:49:38.695712,
4100,2620,517,2024-05-02 10:49:38.695712,
4101,2625,517,2024-05-02 10:49:38.695712,
4102,2445,517,2024-05-02 10:49:38.695712,
4103,2439,517,2024-05-02 10:49:38.695712,
4104,2619,517,2024-05-02 10:49:38.695712,
4105,1841,517,2024-05-02 10:49:38.695712,
4106,1842,517,2024-05-02 10:49:38.695712,
4107,1767,517,2024-05-02 10:49:38.695712,
4108,69,517,2024-05-02 10:49:38.695712,
4109,64,517,2024-05-02 10:49:38.695712,
4110,452,517,2024-05-02 10:49:38.695712,
4111,532,517,2024-05-02 10:49:38.695712,
4112,63,517,2024-05-02 10:49:38.695712,
4113,533,517,2024-05-02 10:49:38.695712,
4114,65,517,2024-05-02 10:49:38.695712,
4115,487,517,2024-05-02 10:49:38.695712,
4116,71,517,2024-05-02 10:49:38.695712,
4117,717,517,2024-05-02 10:49:38.695712,
4118,456,517,2024-05-02 10:49:38.695712,
4119,644,517,2024-05-02 10:49:38.695712,
4120,486,517,2024-05-02 10:49:38.695712,
4121,66,517,2024-05-02 10:49:38.695712,
4122,453,517,2024-05-02 10:49:38.695712,
4123,77,517,2024-05-02 10:49:38.695712,
4124,70,517,2024-05-02 10:49:38.695712,
4125,445,517,2024-05-02 10:49:38.695712,
4126,68,517,2024-05-02 10:49:38.695712,
4127,67,517,2024-05-02 10:49:38.695712,
4128,1101,517,2024-05-02 10:49:38.695712,
4129,715,517,2024-05-02 10:49:38.695712,
4130,532,2479,2024-05-02 10:49:38.695712,
4131,533,2479,2024-05-02 10:49:38.695712,
4132,440,437,2024-05-02 10:49:38.695712,
4133,136,437,2024-05-02 10:49:38.695712,
4134,456,437,2024-05-02 10:49:38.695712,
4135,457,437,2024-05-02 10:49:38.695712,
4136,447,437,2024-05-02 10:49:38.695712,
4137,443,437,2024-05-02 10:49:38.695712,
4138,448,437,2024-05-02 10:49:38.695712,
4139,135,437,2024-05-02 10:49:38.695712,
4140,713,437,2024-05-02 10:49:38.695712,
4141,451,437,2024-05-02 10:49:38.695712,
4142,449,437,2024-05-02 10:49:38.695712,
4143,445,437,2024-05-02 10:49:38.695712,
4144,450,437,2024-05-02 10:49:38.695712,
4145,1301,437,2024-05-02 10:49:38.695712,
4146,1413,437,2024-05-02 10:49:38.695712,
4147,1324,437,2024-05-02 10:49:38.695712,
4148,1416,437,2024-05-02 10:49:38.695712,
4149,1298,437,2024-05-02 10:49:38.695712,
4150,1414,437,2024-05-02 10:49:38.695712,
4151,1332,437,2024-05-02 10:49:38.695712,
4152,1331,437,2024-05-02 10:49:38.695712,
4153,1296,437,2024-05-02 10:49:38.695712,
4154,1309,437,2024-05-02 10:49:38.695712,
4155,1305,437,2024-05-02 10:49:38.695712,
4156,1321,437,2024-05-02 10:49:38.695712,
4157,1851,437,2024-05-02 10:49:38.695712,
4158,1300,437,2024-05-02 10:49:38.695712,
4159,1415,437,2024-05-02 10:49:38.695712,
4160,1419,437,2024-05-02 10:49:38.695712,
4161,1323,437,2024-05-02 10:49:38.695712,
4162,1297,437,2024-05-02 10:49:38.695712,
4163,1320,437,2024-05-02 10:49:38.695712,
4164,1412,437,2024-05-02 10:49:38.695712,
4165,1319,437,2024-05-02 10:49:38.695712,
4166,1318,437,2024-05-02 10:49:38.695712,
4167,1333,437,2024-05-02 10:49:38.695712,
4168,1417,437,2024-05-02 10:49:38.695712,
4169,1314,437,2024-05-02 10:49:38.695712,
4170,1420,437,2024-05-02 10:49:38.695712,
4171,1303,437,2024-05-02 10:49:38.695712,
4172,1313,437,2024-05-02 10:49:38.695712,
4173,1326,437,2024-05-02 10:49:38.695712,
4174,1327,437,2024-05-02 10:49:38.695712,
4175,1304,437,2024-05-02 10:49:38.695712,
4176,1325,437,2024-05-02 10:49:38.695712,
4177,1312,437,2024-05-02 10:49:38.695712,
4178,1322,437,2024-05-02 10:49:38.695712,
4179,2579,437,2024-05-02 10:49:38.695712,
4180,2578,437,2024-05-02 10:49:38.695712,
4181,2575,437,2024-05-02 10:49:38.695712,
4182,2443,2476,2024-05-02 10:49:38.695712,
4183,2301,2476,2024-05-02 10:49:38.695712,
4184,447,2588,2024-05-02 10:49:38.695712,
4185,713,2588,2024-05-02 10:49:38.695712,
4186,448,2588,2024-05-02 10:49:38.695712,
4187,450,2588,2024-05-02 10:49:38.695712,
4188,451,2588,2024-05-02 10:49:38.695712,
4189,440,2588,2024-05-02 10:49:38.695712,
4190,449,2588,2024-05-02 10:49:38.695712,
4191,1940,2588,2024-05-02 10:49:38.695712,
4192,2625,2588,2024-05-02 10:49:38.695712,
4193,2628,2588,2024-05-02 10:49:38.695712,
4194,2629,2588,2024-05-02 10:49:38.695712,
4195,2619,2588,2024-05-02 10:49:38.695712,
4196,2621,2588,2024-05-02 10:49:38.695712,
4197,2622,2588,2024-05-02 10:49:38.695712,
4198,2627,2588,2024-05-02 10:49:38.695712,
4199,2626,2588,2024-05-02 10:49:38.695712,
4200,2623,2588,2024-05-02 10:49:38.695712,
4201,2624,2588,2024-05-02 10:49:38.695712,
4202,2620,2588,2024-05-02 10:49:38.695712,
4203,2573,2588,2024-05-02 10:49:38.695712,
4204,2574,2588,2024-05-02 10:49:38.695712,
4205,1947,2433,2024-05-02 10:49:38.695712,
4206,1945,2433,2024-05-02 10:49:38.695712,
4207,1946,2433,2024-05-02 10:49:38.695712,
4208,1308,2668,2024-05-02 10:49:38.695712,
4209,1299,2668,2024-05-02 10:49:38.695712,
4210,1308,1518,2024-05-02 10:49:38.695712,
4211,1299,1518,2024-05-02 10:49:38.695712,
4212,2621,968,2024-05-02 10:49:38.695712,
4213,2622,968,2024-05-02 10:49:38.695712,
4214,2623,968,2024-05-02 10:49:38.695712,
4215,2625,968,2024-05-02 10:49:38.695712,
4216,2626,968,2024-05-02 10:49:38.695712,
4217,2620,968,2024-05-02 10:49:38.695712,
4218,2628,968,2024-05-02 10:49:38.695712,
4219,2624,968,2024-05-02 10:49:38.695712,
4220,2629,968,2024-05-02 10:49:38.695712,
4221,2619,968,2024-05-02 10:49:38.695712,
4222,2627,968,2024-05-02 10:49:38.695712,
4223,2461,969,2024-05-02 10:49:38.695712,
4224,2463,969,2024-05-02 10:49:38.695712,
4225,2462,969,2024-05-02 10:49:38.695712,
4226,1300,969,2024-05-02 10:49:38.695712,
4227,1301,969,2024-05-02 10:49:38.695712,
4228,2573,425,2024-05-02 10:49:38.695712,
4229,640,425,2024-05-02 10:49:38.695712,
4230,1746,425,2024-05-02 10:49:38.695712,
4231,1928,425,2024-05-02 10:49:38.695712,
4232,1745,425,2024-05-02 10:49:38.695712,
4233,1720,425,2024-05-02 10:49:38.695712,
4234,1927,425,2024-05-02 10:49:38.695712,
4235,656,1775,2024-05-02 10:49:38.695712,
4236,2591,1221,2024-05-02 10:49:38.695712,
4237,2592,1221,2024-05-02 10:49:38.695712,
4238,1309,1221,2024-05-02 10:49:38.695712,
4239,135,590,2024-05-02 10:49:38.695712,
4240,448,719,2024-05-02 10:49:38.695712,
4241,451,719,2024-05-02 10:49:38.695712,
4242,447,719,2024-05-02 10:49:38.695712,
4243,449,719,2024-05-02 10:49:38.695712,
4244,440,719,2024-05-02 10:49:38.695712,
4245,450,719,2024-05-02 10:49:38.695712,
4246,2627,719,2024-05-02 10:49:38.695712,
4247,2626,719,2024-05-02 10:49:38.695712,
4248,2625,719,2024-05-02 10:49:38.695712,
4249,2620,719,2024-05-02 10:49:38.695712,
4250,2622,719,2024-05-02 10:49:38.695712,
4251,2619,719,2024-05-02 10:49:38.695712,
4252,2629,719,2024-05-02 10:49:38.695712,
4253,2621,719,2024-05-02 10:49:38.695712,
4254,2628,719,2024-05-02 10:49:38.695712,
4255,2624,719,2024-05-02 10:49:38.695712,
4256,2623,719,2024-05-02 10:49:38.695712,
4257,2627,1330,2024-05-02 10:49:38.695712,
4258,2620,1330,2024-05-02 10:49:38.695712,
4259,2463,1330,2024-05-02 10:49:38.695712,
4260,2625,1330,2024-05-02 10:49:38.695712,
4261,2621,1330,2024-05-02 10:49:38.695712,
4262,2628,1330,2024-05-02 10:49:38.695712,
4263,2591,1330,2024-05-02 10:49:38.695712,
4264,2592,1330,2024-05-02 10:49:38.695712,
4265,2462,1330,2024-05-02 10:49:38.695712,
4266,2629,1330,2024-05-02 10:49:38.695712,
4267,2574,1330,2024-05-02 10:49:38.695712,
4268,2624,1330,2024-05-02 10:49:38.695712,
4269,2619,1330,2024-05-02 10:49:38.695712,
4270,2622,1330,2024-05-02 10:49:38.695712,
4271,2626,1330,2024-05-02 10:49:38.695712,
4272,2573,1330,2024-05-02 10:49:38.695712,
4273,2461,1330,2024-05-02 10:49:38.695712,
4274,2623,1330,2024-05-02 10:49:38.695712,
4275,1928,1330,2024-05-02 10:49:38.695712,
4276,447,1330,2024-05-02 10:49:38.695712,
4277,713,1330,2024-05-02 10:49:38.695712,
4278,440,1330,2024-05-02 10:49:38.695712,
4279,451,1330,2024-05-02 10:49:38.695712,
4280,450,1330,2024-05-02 10:49:38.695712,
4281,449,1330,2024-05-02 10:49:38.695712,
4282,448,1330,2024-05-02 10:49:38.695712,
4283,457,2053,2024-05-02 10:49:38.695712,
4284,1826,33,2024-05-02 10:49:38.695712,
4285,1927,663,2024-05-02 10:49:38.695712,
4286,2619,663,2024-05-02 10:49:38.695712,
4287,2628,663,2024-05-02 10:49:38.695712,
4288,2629,663,2024-05-02 10:49:38.695712,
4289,2627,663,2024-05-02 10:49:38.695712,
4290,2626,663,2024-05-02 10:49:38.695712,
4291,2625,663,2024-05-02 10:49:38.695712,
4292,2624,663,2024-05-02 10:49:38.695712,
4293,2620,663,2024-05-02 10:49:38.695712,
4294,2623,663,2024-05-02 10:49:38.695712,
4295,2622,663,2024-05-02 10:49:38.695712,
4296,2621,663,2024-05-02 10:49:38.695712,
4297,2624,1294,2024-05-02 10:49:38.695712,
4298,2592,1294,2024-05-02 10:49:38.695712,
4299,2628,1294,2024-05-02 10:49:38.695712,
4300,2574,1294,2024-05-02 10:49:38.695712,
4301,2620,1294,2024-05-02 10:49:38.695712,
4302,2629,1294,2024-05-02 10:49:38.695712,
4303,2622,1294,2024-05-02 10:49:38.695712,
4304,2619,1294,2024-05-02 10:49:38.695712,
4305,2621,1294,2024-05-02 10:49:38.695712,
4306,2623,1294,2024-05-02 10:49:38.695712,
4307,2591,1294,2024-05-02 10:49:38.695712,
4308,2627,1294,2024-05-02 10:49:38.695712,
4309,2573,1294,2024-05-02 10:49:38.695712,
4310,2626,1294,2024-05-02 10:49:38.695712,
4311,2625,1294,2024-05-02 10:49:38.695712,
4312,1945,1294,2024-05-02 10:49:38.695712,
4313,1947,1294,2024-05-02 10:49:38.695712,
4314,1299,1294,2024-05-02 10:49:38.695712,
4315,1946,1294,2024-05-02 10:49:38.695712,
4316,1412,1294,2024-05-02 10:49:38.695712,
4317,1940,1294,2024-05-02 10:49:38.695712,
4318,1308,1294,2024-05-02 10:49:38.695712,
4319,713,1294,2024-05-02 10:49:38.695712,
4320,656,1294,2024-05-02 10:49:38.695712,
4321,656,1194,2024-05-02 10:49:38.695712,
4322,1948,1194,2024-05-02 10:49:38.695712,
4323,2591,1829,2024-05-02 10:49:38.695712,
4324,1947,165,2024-05-02 10:49:38.695712,
4325,1945,165,2024-05-02 10:49:38.695712,
4326,1946,165,2024-05-02 10:49:38.695712,
4327,1934,2297,2024-05-02 10:49:38.695712,
4328,1940,2297,2024-05-02 10:49:38.695712,
4329,1935,2297,2024-05-02 10:49:38.695712,
4330,1937,2297,2024-05-02 10:49:38.695712,
4331,1938,2297,2024-05-02 10:49:38.695712,
4332,1936,2297,2024-05-02 10:49:38.695712,
4333,1939,2297,2024-05-02 10:49:38.695712,
4334,1407,1841,2024-05-02 10:49:38.695712,
4335,1772,1841,2024-05-02 10:49:38.695712,
4336,1638,1841,2024-05-02 10:49:38.695712,
4337,1309,1841,2024-05-02 10:49:38.695712,
4338,1938,1841,2024-05-02 10:49:38.695712,
4339,1825,1841,2024-05-02 10:49:38.695712,
4340,1308,1841,2024-05-02 10:49:38.695712,
4341,1824,1841,2024-05-02 10:49:38.695712,
4342,1735,1841,2024-05-02 10:49:38.695712,
4343,1940,1841,2024-05-02 10:49:38.695712,
4344,1739,1841,2024-05-02 10:49:38.695712,
4345,1935,1841,2024-05-02 10:49:38.695712,
4346,1773,1841,2024-05-02 10:49:38.695712,
4347,1830,1841,2024-05-02 10:49:38.695712,
4348,1737,1841,2024-05-02 10:49:38.695712,
4349,1734,1841,2024-05-02 10:49:38.695712,
4350,1831,1841,2024-05-02 10:49:38.695712,
4351,1743,1841,2024-05-02 10:49:38.695712,
4352,1716,1841,2024-05-02 10:49:38.695712,
4353,1937,1841,2024-05-02 10:49:38.695712,
4354,1637,1841,2024-05-02 10:49:38.695712,
4355,1832,1841,2024-05-02 10:49:38.695712,
4356,1939,1841,2024-05-02 10:49:38.695712,
4357,1299,1841,2024-05-02 10:49:38.695712,
4358,1826,1841,2024-05-02 10:49:38.695712,
4359,1732,1841,2024-05-02 10:49:38.695712,
4360,1934,1841,2024-05-02 10:49:38.695712,
4361,1301,1841,2024-05-02 10:49:38.695712,
4362,1936,1841,2024-05-02 10:49:38.695712,
4363,1828,1841,2024-05-02 10:49:38.695712,
4364,1636,1841,2024-05-02 10:49:38.695712,
4365,1408,1841,2024-05-02 10:49:38.695712,
4366,1741,1841,2024-05-02 10:49:38.695712,
4367,1300,1841,2024-05-02 10:49:38.695712,
4368,1897,1841,2024-05-02 10:49:38.695712,
4369,1406,1841,2024-05-02 10:49:38.695712,
4370,2591,1841,2024-05-02 10:49:38.695712,
4371,2440,1841,2024-05-02 10:49:38.695712,
4372,2436,1841,2024-05-02 10:49:38.695712,
4373,2437,1841,2024-05-02 10:49:38.695712,
4374,2592,1841,2024-05-02 10:49:38.695712,
4375,638,1841,2024-05-02 10:49:38.695712,
4376,635,1841,2024-05-02 10:49:38.695712,
4377,714,1841,2024-05-02 10:49:38.695712,
4378,1107,1841,2024-05-02 10:49:38.695712,
4379,42,1841,2024-05-02 10:49:38.695712,
4380,945,1841,2024-05-02 10:49:38.695712,
4381,946,1841,2024-05-02 10:49:38.695712,
4382,1099,1841,2024-05-02 10:49:38.695712,
4383,1108,1841,2024-05-02 10:49:38.695712,
4384,943,1841,2024-05-02 10:49:38.695712,
4385,492,1841,2024-05-02 10:49:38.695712,
4386,43,1841,2024-05-02 10:49:38.695712,
4387,713,1841,2024-05-02 10:49:38.695712,
4388,480,1841,2024-05-02 10:49:38.695712,
4389,716,1841,2024-05-02 10:49:38.695712,
4390,942,1841,2024-05-02 10:49:38.695712,
4391,1101,1841,2024-05-02 10:49:38.695712,
4392,637,1841,2024-05-02 10:49:38.695712,
4393,636,1841,2024-05-02 10:49:38.695712,
4394,947,1841,2024-05-02 10:49:38.695712,
4395,481,1841,2024-05-02 10:49:38.695712,
4396,491,1841,2024-05-02 10:49:38.695712,
4397,1106,1841,2024-05-02 10:49:38.695712,
4398,145,1841,2024-05-02 10:49:38.695712,
4399,1109,1841,2024-05-02 10:49:38.695712,
4400,944,1841,2024-05-02 10:49:38.695712,
4401,1100,1841,2024-05-02 10:49:38.695712,
4402,656,2233,2024-05-02 10:49:38.695712,
4403,934,1851,2024-05-02 10:49:38.695712,
4404,447,2387,2024-05-02 10:49:38.695712,
4405,448,2387,2024-05-02 10:49:38.695712,
4406,713,2387,2024-05-02 10:49:38.695712,
4407,449,2387,2024-05-02 10:49:38.695712,
4408,440,2387,2024-05-02 10:49:38.695712,
4409,450,2387,2024-05-02 10:49:38.695712,
4410,451,2387,2024-05-02 10:49:38.695712,
4411,1772,2387,2024-05-02 10:49:38.695712,
4412,1308,2387,2024-05-02 10:49:38.695712,
4413,1935,2387,2024-05-02 10:49:38.695712,
4414,1773,2387,2024-05-02 10:49:38.695712,
4415,1299,2387,2024-05-02 10:49:38.695712,
4416,1928,2387,2024-05-02 10:49:38.695712,
4417,1938,2387,2024-05-02 10:49:38.695712,
4418,1947,2387,2024-05-02 10:49:38.695712,
4419,1771,2387,2024-05-02 10:49:38.695712,
4420,1945,2387,2024-05-02 10:49:38.695712,
4421,1934,2387,2024-05-02 10:49:38.695712,
4422,1946,2387,2024-05-02 10:49:38.695712,
4423,1770,2387,2024-05-02 10:49:38.695712,
4424,1939,2387,2024-05-02 10:49:38.695712,
4425,1937,2387,2024-05-02 10:49:38.695712,
4426,1940,2387,2024-05-02 10:49:38.695712,
4427,1927,2387,2024-05-02 10:49:38.695712,
4428,1936,2387,2024-05-02 10:49:38.695712,
4429,2619,2387,2024-05-02 10:49:38.695712,
4430,2573,2387,2024-05-02 10:49:38.695712,
4431,2462,2387,2024-05-02 10:49:38.695712,
4432,2620,2387,2024-05-02 10:49:38.695712,
4433,2625,2387,2024-05-02 10:49:38.695712,
4434,2461,2387,2024-05-02 10:49:38.695712,
4435,2591,2387,2024-05-02 10:49:38.695712,
4436,2624,2387,2024-05-02 10:49:38.695712,
4437,2626,2387,2024-05-02 10:49:38.695712,
4438,2628,2387,2024-05-02 10:49:38.695712,
4439,2574,2387,2024-05-02 10:49:38.695712,
4440,2621,2387,2024-05-02 10:49:38.695712,
4441,2592,2387,2024-05-02 10:49:38.695712,
4442,2622,2387,2024-05-02 10:49:38.695712,
4443,2629,2387,2024-05-02 10:49:38.695712,
4444,2463,2387,2024-05-02 10:49:38.695712,
4445,2627,2387,2024-05-02 10:49:38.695712,
4446,2623,2387,2024-05-02 10:49:38.695712,
4447,1412,1380,2024-05-02 10:49:38.695712,
4448,934,1981,2024-05-02 10:49:38.695712,
4449,1838,1253,2024-05-02 10:49:38.695712,
4450,1848,1253,2024-05-02 10:49:38.695712,
4451,1837,1253,2024-05-02 10:49:38.695712,
4452,1844,1253,2024-05-02 10:49:38.695712,
4453,1328,1372,2024-05-02 10:49:38.695712,
4454,1320,1372,2024-05-02 10:49:38.695712,
4455,1420,1372,2024-05-02 10:49:38.695712,
4456,1777,1372,2024-05-02 10:49:38.695712,
4457,1776,1372,2024-05-02 10:49:38.695712,
4458,1773,1372,2024-05-02 10:49:38.695712,
4459,1772,1372,2024-05-02 10:49:38.695712,
4460,1419,1372,2024-05-02 10:49:38.695712,
4461,1770,1372,2024-05-02 10:49:38.695712,
4462,1299,1372,2024-05-02 10:49:38.695712,
4463,1424,1372,2024-05-02 10:49:38.695712,
4464,1300,1372,2024-05-02 10:49:38.695712,
4465,1416,1372,2024-05-02 10:49:38.695712,
4466,1301,1372,2024-05-02 10:49:38.695712,
4467,1333,1372,2024-05-02 10:49:38.695712,
4468,1415,1372,2024-05-02 10:49:38.695712,
4469,1332,1372,2024-05-02 10:49:38.695712,
4470,1331,1372,2024-05-02 10:49:38.695712,
4471,1414,1372,2024-05-02 10:49:38.695712,
4472,1330,1372,2024-05-02 10:49:38.695712,
4473,1329,1372,2024-05-02 10:49:38.695712,
4474,1308,1372,2024-05-02 10:49:38.695712,
4475,1946,1372,2024-05-02 10:49:38.695712,
4476,1327,1372,2024-05-02 10:49:38.695712,
4477,2111,1372,2024-05-02 10:49:38.695712,
4478,1312,1372,2024-05-02 10:49:38.695712,
4479,1326,1372,2024-05-02 10:49:38.695712,
4480,1313,1372,2024-05-02 10:49:38.695712,
4481,1775,1372,2024-05-02 10:49:38.695712,
4482,1325,1372,2024-05-02 10:49:38.695712,
4483,1314,1372,2024-05-02 10:49:38.695712,
4484,1315,1372,2024-05-02 10:49:38.695712,
4485,1324,1372,2024-05-02 10:49:38.695712,
4486,1316,1372,2024-05-02 10:49:38.695712,
4487,1323,1372,2024-05-02 10:49:38.695712,
4488,1317,1372,2024-05-02 10:49:38.695712,
4489,1318,1372,2024-05-02 10:49:38.695712,
4490,1322,1372,2024-05-02 10:49:38.695712,
4491,1319,1372,2024-05-02 10:49:38.695712,
4492,1422,1372,2024-05-02 10:49:38.695712,
4493,1321,1372,2024-05-02 10:49:38.695712,
4494,456,1372,2024-05-02 10:49:38.695712,
4495,445,1372,2024-05-02 10:49:38.695712,
4496,714,1372,2024-05-02 10:49:38.695712,
4497,716,1372,2024-05-02 10:49:38.695712,
4498,634,1372,2024-05-02 10:49:38.695712,
4499,644,1372,2024-05-02 10:49:38.695712,
4500,713,1372,2024-05-02 10:49:38.695712,
4501,1113,1372,2024-05-02 10:49:38.695712,
4502,1121,1372,2024-05-02 10:49:38.695712,
4503,1114,1372,2024-05-02 10:49:38.695712,
4504,2402,1372,2024-05-02 10:49:38.695712,
4505,2412,1372,2024-05-02 10:49:38.695712,
4506,2629,1372,2024-05-02 10:49:38.695712,
4507,2583,1372,2024-05-02 10:49:38.695712,
4508,2628,1372,2024-05-02 10:49:38.695712,
4509,2588,1372,2024-05-02 10:49:38.695712,
4510,2584,1372,2024-05-02 10:49:38.695712,
4511,2590,1372,2024-05-02 10:49:38.695712,
4512,2622,1372,2024-05-02 10:49:38.695712,
4513,2403,1372,2024-05-02 10:49:38.695712,
4514,2577,1372,2024-05-02 10:49:38.695712,
4515,2435,1372,2024-05-02 10:49:38.695712,
4516,2625,1372,2024-05-02 10:49:38.695712,
4517,2620,1372,2024-05-02 10:49:38.695712,
4518,2578,1372,2024-05-02 10:49:38.695712,
4519,2627,1372,2024-05-02 10:49:38.695712,
4520,2587,1372,2024-05-02 10:49:38.695712,
4521,2623,1372,2024-05-02 10:49:38.695712,
4522,2575,1372,2024-05-02 10:49:38.695712,
4523,2624,1372,2024-05-02 10:49:38.695712,
4524,2586,1372,2024-05-02 10:49:38.695712,
4525,2576,1372,2024-05-02 10:49:38.695712,
4526,2423,1372,2024-05-02 10:49:38.695712,
4527,2579,1372,2024-05-02 10:49:38.695712,
4528,2408,1372,2024-05-02 10:49:38.695712,
4529,2589,1372,2024-05-02 10:49:38.695712,
4530,2621,1372,2024-05-02 10:49:38.695712,
4531,2626,1372,2024-05-02 10:49:38.695712,
4532,2581,1372,2024-05-02 10:49:38.695712,
4533,2410,1372,2024-05-02 10:49:38.695712,
4534,2582,1372,2024-05-02 10:49:38.695712,
4535,1417,1751,2024-05-02 10:49:38.695712,
4536,1419,1751,2024-05-02 10:49:38.695712,
4537,1418,1751,2024-05-02 10:49:38.695712,
4538,1414,1751,2024-05-02 10:49:38.695712,
4539,1113,1751,2024-05-02 10:49:38.695712,
4540,1114,1751,2024-05-02 10:49:38.695712,
4541,1121,1751,2024-05-02 10:49:38.695712,
4542,1098,94,2024-05-02 10:49:38.695712,
4543,1103,94,2024-05-02 10:49:38.695712,
4544,1104,94,2024-05-02 10:49:38.695712,
4545,1097,94,2024-05-02 10:49:38.695712,
4546,1096,94,2024-05-02 10:49:38.695712,
4547,2435,94,2024-05-02 10:49:38.695712,
4548,2434,94,2024-05-02 10:49:38.695712,
4549,1415,94,2024-05-02 10:49:38.695712,
4550,1306,94,2024-05-02 10:49:38.695712,
4551,1307,94,2024-05-02 10:49:38.695712,
4552,2391,1311,2024-05-02 10:49:38.695712,
4553,2393,1311,2024-05-02 10:49:38.695712,
4554,479,568,2024-05-02 10:49:38.695712,
4555,1299,568,2024-05-02 10:49:38.695712,
4556,1308,568,2024-05-02 10:49:38.695712,
4557,1309,799,2024-05-02 10:49:38.695712,
4558,2591,799,2024-05-02 10:49:38.695712,
4559,2592,799,2024-05-02 10:49:38.695712,
4560,1301,1603,2024-05-02 10:49:38.695712,
4561,1300,1603,2024-05-02 10:49:38.695712,
